t_s,sinal_filtrado,janela
12.678,2.78278445608247e-05,26
12.68,3.197010130926261e-05,26
12.682,3.564766817381511e-05,26
12.684,3.880916641501726e-05,26
12.686,4.1410116823262766e-05,26
12.688,4.341354948825812e-05,26
12.69,4.4790765502868e-05,26
12.692,4.5522243393270506e-05,26
12.694,4.559861675404296e-05,26
12.696,4.5021621809956106e-05,26
12.698,4.3804884758123525e-05,26
12.7,4.1974396426639855e-05,26
12.702,3.956854694319893e-05,26
12.704,3.663766902389723e-05,26
12.706,3.324313347937375e-05,26
12.708,2.945612994443235e-05,26
12.71,2.5356322932468743e-05,26
12.712,2.1030560806179683e-05,26
12.714,1.6571724374785376e-05,26
12.716,1.2077666365545332e-05,26
12.718,7.650065662958965e-06,26
12.72,3.3929618610018855e-06,26
12.722,-5.892138652389075e-07,26
12.724,-4.194164363532565e-06,26
12.726,-7.324720037611408e-06,26
12.728,-9.892102525194888e-06,26
12.73,-1.1819188765868816e-05,26
12.732,-1.304347228267552e-05,26
12.734,-1.3519434192734417e-05,26
12.736,-1.3220118630634064e-05,26
12.738,-1.2137851781954053e-05,26
12.74,-1.0284188751312984e-05,26
12.742,-7.689235256367816e-06,26
12.744,-4.400456275860808e-06,26
12.746,-4.810171213123115e-07,26
12.748,3.992325456055346e-06,26
12.75,8.931734470280491e-06,26
12.752,1.4241093622387737e-05,26
12.754,1.9818921759325845e-05,26
12.756,2.5561188863079535e-05,26
12.758,3.1363825833937704e-05,26
12.76,3.712477804803765e-05,26
12.762,4.274555883023542e-05,26
12.764,4.8132354237328936e-05,26
12.766,5.3196748922024e-05,26
12.768,5.785610584856073e-05,26
12.77,6.20336384210126e-05,26
12.772,6.565831429463982e-05,26
12.774,6.866486111516478e-05,26
12.776,7.099419525777168e-05,26
12.778,7.259451335364452e-05,26
12.78,7.342310244422605e-05,26
12.782,7.344871541400732e-05,26
12.784,7.265420990663393e-05,26
12.786,7.103911854902381e-05,26
12.788,6.862190265792808e-05,26
12.79,6.544176046515493e-05,26
12.792,6.155989779438922e-05,26
12.794,5.706007948960639e-05,26
12.796,5.204815724973794e-05,26
12.798,4.665026783163237e-05,26
12.8,4.100957516730586e-05,26
12.802,3.528168958460567e-05,26
12.804,2.9629075217847234e-05,26
12.806,2.4214796337333795e-05,26
12.808,1.9195932743428073e-05,26
12.81,1.4716993020162546e-05,26
