mean,std,min,max,ptp,abs_mean,abs_max,skew,kurt,zcr_median,janela,y
-0.0010377740597394007,0.00037316713584206875,-0.0016508863111394,-0.0004746332111394,0.0011762531,0.0010377740597394007,0.0016508863111394,-0.12589513383089423,-1.4208422862950731,0.24096385542168675,112,0
-0.0009846657803394008,0.0003694534085404737,-0.0015657023111394,-0.0004202921111394,0.0011454102,0.0009846657803394008,0.0015657023111394,-0.021427586520422225,-1.3844269999641012,0.24096385542168675,113,0
-0.0009482516773394007,0.00036255368417735637,-0.0015231224111394,-0.0003894976111394,0.0011336248,0.0009482516773394007,0.0015231224111394,-0.0352131205057985,-1.3103144100494182,0.24096385542168675,114,0
-0.0009203956865394004,0.00036329503288903765,-0.0014951835111394,-0.0003552183111394,0.0011399652,0.0009203956865394004,0.0014951835111394,-0.015443258201844395,-1.3776913862959022,0.23694779116465864,115,0
-0.0008668225251394009,0.00036427283313189725,-0.0014454646111394,-0.0003398029111394,0.0011056617,0.0008668225251394009,0.0014454646111394,-0.1030854322576986,-1.4075062371571152,0.24096385542168675,116,0
-0.000857787624539402,0.000368802888058409,-0.0014218938111394,-0.0003088511111394,0.0011130427,0.000857787624539402,0.0014218938111394,-0.03447441203432012,-1.4246537386975326,0.24096385542168675,117,0
-0.0008344380609394004,0.00036611367942940417,-0.0014145854111394,-0.0002907253111394,0.0011238601,0.0008344380609394004,0.0014145854111394,-0.08848345355801238,-1.379997521352732,0.24497991967871485,118,0
-0.0008123791559394024,0.00036058863575166324,-0.0014045424111394,-0.0002606326111394,0.0011439098,0.0008123791559394024,0.0014045424111394,-0.07455451927440984,-1.373325134218359,0.23694779116465864,119,0
-0.0008117959601394036,0.00036019753504036383,-0.0013613454111394,-0.0002606810111394,0.0011006644,0.0008117959601394036,0.0013613454111394,0.019420402961115767,-1.3940036146355348,0.23694779116465864,120,0
-0.0008011778471394008,0.0003786633135717099,-0.0013677705111394,-0.0002255789111394,0.0011421916,0.0008011778471394008,0.0013677705111394,0.05471476662762365,-1.4896229848132077,0.24096385542168675,121,0
-0.0008677169329394029,0.000361897366243951,-0.0015829932111394,-0.0002306367111394,0.0013523565,0.0008677169329394029,0.0015829932111394,0.04968639583651012,-1.1514455522102665,0.24096385542168675,122,0
-0.0007517905839394012,0.00037766814407782547,-0.0013358386111394,-0.0001348652111394,0.0012009733999999998,0.0007517905839394012,0.0013358386111394,-0.03558650001654459,-1.44022425159499,0.24497991967871485,123,0
-0.0008014694571394007,0.0003603894522167574,-0.0013923214111394,-0.0001787156111394,0.0012136058,0.0008014694571394007,0.0013923214111394,-0.10155216391481539,-1.3129218464682628,0.24096385542168675,124,0
-0.0008452842589394011,0.00037162334323001913,-0.0013803666111394,-0.0002703126111394,0.001110054,0.0008452842589394011,0.0013803666111394,0.04960359920259255,-1.4684240987144286,0.24096385542168675,125,0
-0.0008783398133394005,0.00035103961172677377,-0.0014549994111394,-0.0002869985111394,0.0011680009,0.0008783398133394005,0.0014549994111394,0.04435492321472111,-1.3792147719999897,0.23694779116465864,126,0
-0.0008687543143394003,0.0003481962878679899,-0.0014177798111394,-0.0003018573111394,0.0011159225,0.0008687543143394003,0.0014177798111394,0.06454598148277955,-1.4116288296456474,0.24497991967871485,127,0
-0.0007895119951393999,0.0002908532601089785,-0.0012545992111394,-0.0003276908111394,0.0009269083999999999,0.0007895119951393999,0.0012545992111394,0.01283658124143194,-1.4088178497258923,0.24497991967871485,128,0
