t_s,sinal_filtrado,janela,classificacao
10.946,3.5437780382253216e-05,11,0
10.948,3.3945214072471034e-05,11,0
10.95,3.151105517717447e-05,11,0
10.952,2.818154935035312e-05,11,0
10.954,2.402170795353857e-05,11,0
10.956,1.9112590037891528e-05,11,0
10.958,1.3547925628474638e-05,11,0
10.96,7.430381919582254e-06,11,0
10.962,8.677384633306301e-07,11,0
10.964,-6.030752329938045e-06,11,0
10.966,-1.3157576541954748e-05,11,0
10.968,-2.0409607261659087e-05,11,0
10.97,-2.7690148722848765e-05,11,0
10.972,-3.491032584787647e-05,11,0
10.974,-4.1989699183137006e-05,11,0
10.976,-4.885597326188911e-05,11,0
10.978,-5.544376710493769e-05,11,0
10.98,-6.169258443589857e-05,11,0
10.982,-6.754429081999191e-05,11,0
10.984,-7.294052210440073e-05,11,0
10.986,-7.782045615129172e-05,11,0
10.988,-8.211925013065027e-05,11,0
10.99,-8.576724670359113e-05,11,0
10.992,-8.868991222797623e-05,11,0
10.994,-9.080845611118628e-05,11,0
10.996,-9.204115863030318e-05,11,0
10.998,-9.230551999833528e-05,11,0
11.0,-9.15213429668942e-05,12,0
11.002,-8.961472542317864e-05,12,0
11.004,-8.652272696046449e-05,12,0
11.006,-8.219831060276537e-05,12,0
11.008,-7.661511533229155e-05,12,0
11.01,-6.97716589819934e-05,12,0
11.012,-6.169465346304615e-05,12,0
11.014,-5.2441211541339846e-05,12,0
11.016,-4.209983306559395e-05,12,0
11.018,-3.079017693473841e-05,12,0
11.02,-1.866173054257653e-05,12,0
11.022,-5.891524910966617e-06,12,0
11.024,7.319026545467721e-06,12,0
11.026,2.0748206114196652e-05,12,0
11.028,3.415907232356311e-05,12,0
11.03,4.7305542129300885e-05,12,0
11.032,5.993930135757512e-05,12,0
11.034,7.181719458908876e-05,12,0
11.036,8.27086431204127e-05,12,0
11.038,9.240265900223898e-05,12,0
11.04,0.0001007141517772,12,0
11.042,0.0001074893825701,12,0
11.044,0.0001126105193378,12,0
11.046,0.0001159992643588,12,0
11.048,0.0001176194991642,12,0
11.05,0.0001174788363166,12,0
11.052,0.0001156288560686,12,0
11.054,0.0001121636888603,12,0
11.056,0.0001072166339747,12,0
11.058,0.0001009547680389,12,0
11.06,9.357187825104036e-05,12,0
11.062,8.528032472398828e-05,12,0
11.064,7.630247493313713e-05,12,0
11.066,6.686224829523517e-05,12,0
11.068,5.717721198047611e-05,12,0
11.07,4.7451610204566485e-05,12,0
11.072,3.787062383013839e-05,12,0
11.074,2.8596046040640262e-05,12,0
11.076,1.976349245232739e-05,12,0
11.078,1.1481236291379076e-05,12,0
11.08,3.830683573919476e-06,12,0
11.082,-3.131658867081968e-06,12,0
11.084,-9.371068332703708e-06,12,0
11.086,-1.4870868564312903e-05,12,0
11.088,-1.9628717662918e-05,12,0
11.09,-2.365357517640757e-05,12,0
11.092,-2.6963807949518205e-05,12,0
11.094,-2.958652359814349e-05,12,0
11.096,-3.155784439347781e-05,12,0
11.098,-3.292362648108364e-05,12,0
11.1,-3.3740115668668104e-05,12,0
11.102,-3.4074129223536446e-05,12,0
11.104,-3.4002493917340686e-05,12,0
11.106,-3.361063357212826e-05,12,0
11.108,-3.299037577482507e-05,12,0
11.11,-3.223720039992596e-05,12,0
11.112,-3.144721198619753e-05,12,0
11.114,-3.071404017713832e-05,12,0
11.116,-3.012571494643296e-05,12,0
11.118,-2.9761449532971423e-05,12,0
11.12,-2.96882625250545e-05,12,0
11.122,-2.995745807139017e-05,12,0
11.124,-3.060111142608305e-05,12,0
11.126,-3.1628846771301124e-05,12,0
11.128,-3.30253125191176e-05,12,0
11.13,-3.474879772955871e-05,12,0
11.132,-3.673135238927249e-05,12,0
11.134,-3.888060729380757e-05,12,0
11.136,-4.1083297244885647e-05,12,0
11.138,-4.321029617304192e-05,12,0
11.14,-4.512279944360405e-05,12,0
11.142,-4.667920222636104e-05,12,0
11.144,-4.774225572908995e-05,12,0
11.146,-4.8186191102000966e-05,12,0
11.148,-4.790361990341525e-05,12,0
11.15,-4.6812101567066e-05,12,0
11.152,-4.486026139529253e-05,12,0
11.154,-4.203322280745628e-05,12,0
11.156,-3.835695066210904e-05,12,0
11.158,-3.3901009182591095e-05,12,0
11.16,-2.877927638950601e-05,12,0
11.162,-2.314829103000451e-05,12,0
11.164,-1.720308143116862e-05,12,0
11.166,-1.117051050954446e-05,12,0
11.168,-5.3003572470064405e-06,12,0
11.17,1.454632377212524e-07,12,0
11.172,4.904964684822038e-06,12,0
11.174,8.728715359500958e-06,12,0
11.176,1.1392227486121642e-05,12,0
11.178,1.2707354876755185e-05,12,0
11.18,1.2532067924059595e-05,12,0
11.182,1.0778122091673623e-05,12,0
11.184,7.416283770976326e-06,12,0
11.186,2.478924341378296e-06,12,0
11.188,-3.9400691819559534e-06,12,0
11.19,-1.168798762256567e-05,12,0
11.192,-2.0558406031707875e-05,12,0
11.194,-3.029845203437878e-05,12,0
11.196,-4.0617950922835504e-05,12,0
11.198,-5.120007635789839e-05,12,0
11.2,-6.171299990962916e-05,12,0
11.202,-7.182194214718995e-05,12,0
11.204,-8.120104159674541e-05,12,0
11.206,-8.954454562799229e-05,12,0
11.208,-9.65769356257795e-05,12,0
11.21,-0.0001020617003522,12,0
11.212,-0.0001058085583314,12,0
11.214,-0.0001076790002554,12,0
11.216,-0.0001075900774195,12,0
11.218,-0.0001055164066736,12,0
11.22,-0.000101490401629,12,0
11.222,-9.560077857370764e-05,12,0
11.224,-8.798942796697536e-05,12,0
11.226,-7.884679107775793e-05,12,0
11.228,-6.84059351765028e-05,12,0
11.23,-5.693557612662942e-05,12,0
11.232,-4.473234882088461e-05,12,0
11.234,-3.2112652727342445e-05,12,0
11.236,-1.9404355052387287e-05,12,0
11.238,-6.938491207951143e-06,12,0
11.24,4.95907571757852e-06,12,0
11.242,1.597616956161354e-05,12,0
11.244,2.5823077876646128e-05,12,0
11.246,3.4241531540995646e-05,12,0
11.248,4.10136342669178e-05,12,0
11.25,4.597027794891084e-05,12,0
11.252,4.899838421832826e-05,12,0
11.254,5.004621575414669e-05,12,0
11.256,4.912609744954885e-05,12,0
11.258,4.631416174013956e-05,12,0
11.26,4.174703525297183e-05,12,0
11.262,3.5615599074926355e-05,12,0
11.264,2.81561184718654e-05,12,0
11.266,1.963923667274856e-05,12,0
11.268,1.0357558252463947e-05,12,0
11.27,6.127210561738407e-07,12,0
11.272,-9.297111416510975e-06,12,0
11.274,-1.908851940992349e-05,12,0
11.276,-2.8502241592142463e-05,12,0
11.278,-3.731034092209925e-05,12,0
11.28,-4.53209339573113e-05,12,0
11.282,-5.238047078862332e-05,12,0
11.284,-5.8373693769147984e-05,12,0
11.286,-6.322151881177318e-05,12,0
11.288,-6.687718675934615e-05,12,0
11.29,-6.932113366214248e-05,12,0
11.292,-7.05551292603548e-05,12,0
11.294,-7.059632432216877e-05,12,0
11.296,-6.947189992760706e-05,12,0
11.298,-6.721496966108161e-05,12,0
