t_s,sinal_filtrado,janela
15.654,-8.956944880668826e-05,32
15.656,-8.622027233723729e-05,32
15.658,-8.15164698331345e-05,32
15.66,-7.56475984888502e-05,32
15.662,-6.883796491605174e-05,32
15.664,-6.134149814245289e-05,32
15.666,-5.343498088601632e-05,32
15.668,-4.540981470626373e-05,32
15.67,-3.756282321311064e-05,32
15.672,-3.0186730062130625e-05,32
15.674,-2.3560855887493875e-05,32
15.676,-1.794233289542623e-05,32
15.678,-1.3557876094012924e-05,32
15.68,-1.0596023774656733e-05,32
15.682,-9.199847216677597e-06,32
15.684,-9.460389599503122e-06,32
15.686,-1.14113759157239e-05,32
15.688,-1.5025868244188737e-05,32
15.69,-2.0215445533807552e-05,32
15.692,-2.6832215310117645e-05,32
15.694,-3.4673635322878594e-05,32
15.696,-4.348983849416094e-05,32
15.698,-5.299296081956051e-05,32
15.7,-6.286786278653963e-05,32
15.702,-7.278357939937612e-05,32
15.704,-8.240481671404774e-05,32
15.706,-9.140285832851527e-05,32
15.708,-9.946539236488349e-05,32
15.71,-0.00010630501158613528,32
15.712,-0.00011166639548747548,32
15.714,-0.00011533234315138808,32
15.716,-0.00011712883687768727,32
15.718,-0.00011692923035650188,32
15.72,-0.00011465757472038491,32
15.722,-0.000110291077258579,32
15.724,-0.00010386170216482155,32
15.726,-9.545690230849665e-05,32
15.728,-8.521937413594813e-05,32
15.73,-7.334558627511431e-05,32
15.732,-6.0082743113442334e-05,32
15.734,-4.5723886091357775e-05,32
15.736,-3.0600993794234485e-05,32
15.738,-1.5076130645414052e-05,32
15.74,4.6917489094392406e-07,32
15.742,1.5646098531983383e-05,32
15.744,3.007199148724844e-05,32
15.746,4.338478695983804e-05,32
15.748,5.525767695197217e-05,32
15.75,6.541303091479184e-05,32
15.752,7.36343203039813e-05,32
15.754,7.977492036979283e-05,32
15.756,8.376306267105926e-05,32
15.758,8.560275321200852e-05,32
15.76,8.537097468758714e-05,32
15.762,8.321183411987313e-05,32
15.764,7.932844856959516e-05,32
15.766,7.397329723333439e-05,32
15.768,6.743757503047301e-05,32
15.77,6.003985958166855e-05,32
